order,batch,pathway_id,pathway_name,trial,disease,group,node_ref,element_type,slot,mods,mode,flags,assertion_id,assertion_class,schedule_bearing,source_value,source_used,source_depth,locator,date_consulted,library_value,classification,note
4,1,natalee,"NATALEE: surgery, optional chemo (TC or dose-dense AC-T), then an aromatase inhibitor with ribociclib for 3 years",NATALEE,breast,"HR-positive, HER2-negative",pathway,pathway,Sequence of steps,,,,natalee:pathway:sequence,sequence,N,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n0,procedure,Procedure (Surgery),Surgery,,,hrplus:n0:procedure_identity,procedure_identity,N,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n1,interval,Interval: Healing after surgery,,,,hrplus:n1:interval_duration,interval_duration,Y,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,optional; off by default,hrplus:n2:agents,agents,Y,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,optional; off by default,hrplus:n2:cycle_length,cycle_length,Y,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,optional; off by default,hrplus:n2:n_cycles,n_cycles,Y,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n3,phase,Phase 2 (Chemotherapy; cycles),Chemotherapy,cycles,optional; off by default,hrplus:n3:agents,agents,Y,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n3,phase,Phase 2 (Chemotherapy; cycles),Chemotherapy,cycles,optional; off by default,hrplus:n3:cycle_length,cycle_length,Y,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n3,phase,Phase 2 (Chemotherapy; cycles),Chemotherapy,cycles,optional; off by default,hrplus:n3:n_cycles,n_cycles,Y,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n4,phase,Phase 3 (Radiation; weekdays),Radiation,weekdays,optional,hrplus:n4:agents,agents,Y,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n5,phase,Phase 4 (Hormone (endocrine) therapy; Targeted therapy; daily),Hormone (endocrine) therapy; Targeted therapy,daily,,hrplus:n5:agents,agents,Y,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n5,phase,Phase 4 (Hormone (endocrine) therapy; Targeted therapy; daily),Hormone (endocrine) therapy; Targeted therapy,daily,,hrplus:n5:duration,duration,Y,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n6,phase,Phase 5 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,,hrplus:n6:agents,agents,Y,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",n6,phase,Phase 5 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,,hrplus:n6:duration,duration,Y,,,,,,,,
5,1,hrplus,"HR-positive high risk: surgery, optional chemo (TC or dose-dense AC-T), endocrine therapy + abemaciclib",monarchE,breast,"HR-positive, HER2-negative",pathway,pathway,Sequence of steps,,,,hrplus:pathway:sequence,sequence,N,,,,,,,,
6,1,ddac-t,"Surgery, dose-dense AC then weekly paclitaxel",CALGB 9741 / ECOG 1199,breast,Triple-negative,n0,procedure,Procedure (Surgery),Surgery,,,ddac-t:n0:procedure_identity,procedure_identity,N,,,,,,,,
6,1,ddac-t,"Surgery, dose-dense AC then weekly paclitaxel",CALGB 9741 / ECOG 1199,breast,Triple-negative,n1,interval,Interval: Healing after surgery,,,,ddac-t:n1:interval_duration,interval_duration,Y,,,,,,,,
6,1,ddac-t,"Surgery, dose-dense AC then weekly paclitaxel",CALGB 9741 / ECOG 1199,breast,Triple-negative,n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,,ddac-t:n2:agents,agents,Y,,,,,,,,
6,1,ddac-t,"Surgery, dose-dense AC then weekly paclitaxel",CALGB 9741 / ECOG 1199,breast,Triple-negative,n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,,ddac-t:n2:cycle_length,cycle_length,Y,,,,,,,,
6,1,ddac-t,"Surgery, dose-dense AC then weekly paclitaxel",CALGB 9741 / ECOG 1199,breast,Triple-negative,n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,,ddac-t:n2:n_cycles,n_cycles,Y,,,,,,,,
6,1,ddac-t,"Surgery, dose-dense AC then weekly paclitaxel",CALGB 9741 / ECOG 1199,breast,Triple-negative,n3,phase,Phase 2 (Chemotherapy; cycles),Chemotherapy,cycles,,ddac-t:n3:agents,agents,Y,,,,,,,,
6,1,ddac-t,"Surgery, dose-dense AC then weekly paclitaxel",CALGB 9741 / ECOG 1199,breast,Triple-negative,n3,phase,Phase 2 (Chemotherapy; cycles),Chemotherapy,cycles,,ddac-t:n3:cycle_length,cycle_length,Y,,,,,,,,
6,1,ddac-t,"Surgery, dose-dense AC then weekly paclitaxel",CALGB 9741 / ECOG 1199,breast,Triple-negative,n3,phase,Phase 2 (Chemotherapy; cycles),Chemotherapy,cycles,,ddac-t:n3:n_cycles,n_cycles,Y,,,,,,,,
6,1,ddac-t,"Surgery, dose-dense AC then weekly paclitaxel",CALGB 9741 / ECOG 1199,breast,Triple-negative,n4,phase,Phase 3 (Radiation; weekdays),Radiation,weekdays,optional,ddac-t:n4:agents,agents,Y,,,,,,,,
6,1,ddac-t,"Surgery, dose-dense AC then weekly paclitaxel",CALGB 9741 / ECOG 1199,breast,Triple-negative,n5,phase,Phase 4 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,optional; off by default,ddac-t:n5:agents,agents,Y,,,,,,,,
6,1,ddac-t,"Surgery, dose-dense AC then weekly paclitaxel",CALGB 9741 / ECOG 1199,breast,Triple-negative,n5,phase,Phase 4 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,optional; off by default,ddac-t:n5:duration,duration,Y,,,,,,,,
6,1,ddac-t,"Surgery, dose-dense AC then weekly paclitaxel",CALGB 9741 / ECOG 1199,breast,Triple-negative,pathway,pathway,Sequence of steps,,,,ddac-t:pathway:sequence,sequence,N,,,,,,,,
7,1,ddac-t-hr,"Surgery, dose-dense AC then weekly paclitaxel, then endocrine therapy",CALGB 9741 / ECOG 1199,breast,"HR-positive, HER2-negative",n0,procedure,Procedure (Surgery),Surgery,,,ddac-t-hr:n0:procedure_identity,procedure_identity,N,,,,,,,,
7,1,ddac-t-hr,"Surgery, dose-dense AC then weekly paclitaxel, then endocrine therapy",CALGB 9741 / ECOG 1199,breast,"HR-positive, HER2-negative",n1,interval,Interval: Healing after surgery,,,,ddac-t-hr:n1:interval_duration,interval_duration,Y,,,,,,,,
7,1,ddac-t-hr,"Surgery, dose-dense AC then weekly paclitaxel, then endocrine therapy",CALGB 9741 / ECOG 1199,breast,"HR-positive, HER2-negative",n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,,ddac-t-hr:n2:agents,agents,Y,,,,,,,,
7,1,ddac-t-hr,"Surgery, dose-dense AC then weekly paclitaxel, then endocrine therapy",CALGB 9741 / ECOG 1199,breast,"HR-positive, HER2-negative",n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,,ddac-t-hr:n2:cycle_length,cycle_length,Y,,,,,,,,
7,1,ddac-t-hr,"Surgery, dose-dense AC then weekly paclitaxel, then endocrine therapy",CALGB 9741 / ECOG 1199,breast,"HR-positive, HER2-negative",n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,,ddac-t-hr:n2:n_cycles,n_cycles,Y,,,,,,,,
7,1,ddac-t-hr,"Surgery, dose-dense AC then weekly paclitaxel, then endocrine therapy",CALGB 9741 / ECOG 1199,breast,"HR-positive, HER2-negative",n3,phase,Phase 2 (Chemotherapy; cycles),Chemotherapy,cycles,,ddac-t-hr:n3:agents,agents,Y,,,,,,,,
7,1,ddac-t-hr,"Surgery, dose-dense AC then weekly paclitaxel, then endocrine therapy",CALGB 9741 / ECOG 1199,breast,"HR-positive, HER2-negative",n3,phase,Phase 2 (Chemotherapy; cycles),Chemotherapy,cycles,,ddac-t-hr:n3:cycle_length,cycle_length,Y,,,,,,,,
7,1,ddac-t-hr,"Surgery, dose-dense AC then weekly paclitaxel, then endocrine therapy",CALGB 9741 / ECOG 1199,breast,"HR-positive, HER2-negative",n3,phase,Phase 2 (Chemotherapy; cycles),Chemotherapy,cycles,,ddac-t-hr:n3:n_cycles,n_cycles,Y,,,,,,,,
7,1,ddac-t-hr,"Surgery, dose-dense AC then weekly paclitaxel, then endocrine therapy",CALGB 9741 / ECOG 1199,breast,"HR-positive, HER2-negative",n4,phase,Phase 3 (Radiation; weekdays),Radiation,weekdays,optional,ddac-t-hr:n4:agents,agents,Y,,,,,,,,
7,1,ddac-t-hr,"Surgery, dose-dense AC then weekly paclitaxel, then endocrine therapy",CALGB 9741 / ECOG 1199,breast,"HR-positive, HER2-negative",n5,phase,Phase 4 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,,ddac-t-hr:n5:agents,agents,Y,,,,,,,,
7,1,ddac-t-hr,"Surgery, dose-dense AC then weekly paclitaxel, then endocrine therapy",CALGB 9741 / ECOG 1199,breast,"HR-positive, HER2-negative",n5,phase,Phase 4 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,,ddac-t-hr:n5:duration,duration,Y,,,,,,,,
7,1,ddac-t-hr,"Surgery, dose-dense AC then weekly paclitaxel, then endocrine therapy",CALGB 9741 / ECOG 1199,breast,"HR-positive, HER2-negative",pathway,pathway,Sequence of steps,,,,ddac-t-hr:pathway:sequence,sequence,N,,,,,,,,
8,1,tc4,"Surgery, then docetaxel + cyclophosphamide ×4 (TC)",US Oncology 9735,breast,Triple-negative,n0,procedure,Procedure (Surgery),Surgery,,,tc4:n0:procedure_identity,procedure_identity,N,,,,,,,,
8,1,tc4,"Surgery, then docetaxel + cyclophosphamide ×4 (TC)",US Oncology 9735,breast,Triple-negative,n1,interval,Interval: Healing after surgery,,,,tc4:n1:interval_duration,interval_duration,Y,,,,,,,,
8,1,tc4,"Surgery, then docetaxel + cyclophosphamide ×4 (TC)",US Oncology 9735,breast,Triple-negative,n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,,tc4:n2:agents,agents,Y,,,,,,,,
8,1,tc4,"Surgery, then docetaxel + cyclophosphamide ×4 (TC)",US Oncology 9735,breast,Triple-negative,n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,,tc4:n2:cycle_length,cycle_length,Y,,,,,,,,
8,1,tc4,"Surgery, then docetaxel + cyclophosphamide ×4 (TC)",US Oncology 9735,breast,Triple-negative,n2,phase,Phase 1 (Chemotherapy; cycles),Chemotherapy,cycles,,tc4:n2:n_cycles,n_cycles,Y,,,,,,,,
8,1,tc4,"Surgery, then docetaxel + cyclophosphamide ×4 (TC)",US Oncology 9735,breast,Triple-negative,n3,phase,Phase 2 (Radiation; weekdays),Radiation,weekdays,optional,tc4:n3:agents,agents,Y,,,,,,,,
8,1,tc4,"Surgery, then docetaxel + cyclophosphamide ×4 (TC)",US Oncology 9735,breast,Triple-negative,n4,phase,Phase 3 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,optional; off by default,tc4:n4:agents,agents,Y,,,,,,,,
8,1,tc4,"Surgery, then docetaxel + cyclophosphamide ×4 (TC)",US Oncology 9735,breast,Triple-negative,n4,phase,Phase 3 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,optional; off by default,tc4:n4:duration,duration,Y,,,,,,,,
8,1,tc4,"Surgery, then docetaxel + cyclophosphamide ×4 (TC)",US Oncology 9735,breast,Triple-negative,pathway,pathway,Sequence of steps,,,,tc4:pathway:sequence,sequence,N,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n0,phase,Phase 1 (Chemotherapy; Immunotherapy; cycles),Chemotherapy; Immunotherapy,cycles,,kn522:n0:agents,agents,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n0,phase,Phase 1 (Chemotherapy; Immunotherapy; cycles),Chemotherapy; Immunotherapy,cycles,,kn522:n0:cycle_length,cycle_length,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n0,phase,Phase 1 (Chemotherapy; Immunotherapy; cycles),Chemotherapy; Immunotherapy,cycles,,kn522:n0:n_cycles,n_cycles,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n0,phase,Phase 1 (Chemotherapy; Immunotherapy; cycles),Chemotherapy; Immunotherapy,cycles,,kn522:n0:visit_days,visit_days,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n1,phase,Phase 2 (Chemotherapy; Immunotherapy; cycles),Chemotherapy; Immunotherapy,cycles,,kn522:n1:agents,agents,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n1,phase,Phase 2 (Chemotherapy; Immunotherapy; cycles),Chemotherapy; Immunotherapy,cycles,,kn522:n1:cycle_length,cycle_length,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n1,phase,Phase 2 (Chemotherapy; Immunotherapy; cycles),Chemotherapy; Immunotherapy,cycles,,kn522:n1:n_cycles,n_cycles,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n1,phase,Phase 2 (Chemotherapy; Immunotherapy; cycles),Chemotherapy; Immunotherapy,cycles,,kn522:n1:visit_days,visit_days,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n2,interval,Interval: Recovery before surgery,,,,kn522:n2:interval_duration,interval_duration,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n3,procedure,Procedure (Surgery),Surgery,,,kn522:n3:procedure_identity,procedure_identity,N,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n4,interval,Interval: Healing after surgery,,,,kn522:n4:interval_duration,interval_duration,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5,decision,Decision 1,,,,kn522:n5:decision_condition,decision_condition,N,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5,decision,Decision 1,,,,kn522:n5:branch_set,branch_set,N,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5.b0.n0,phase,Phase 3 (Immunotherapy; cycles) [branch: No remaining cancer (complete response)],Immunotherapy,cycles,,kn522:n5.b0.n0:agents,agents,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5.b0.n0,phase,Phase 3 (Immunotherapy; cycles) [branch: No remaining cancer (complete response)],Immunotherapy,cycles,,kn522:n5.b0.n0:cycle_length,cycle_length,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5.b0.n0,phase,Phase 3 (Immunotherapy; cycles) [branch: No remaining cancer (complete response)],Immunotherapy,cycles,,kn522:n5.b0.n0:n_cycles,n_cycles,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5.b0.n1,phase,Phase 4 (Radiation; weekdays) [branch: No remaining cancer (complete response)],Radiation,weekdays,optional; concurrent,kn522:n5.b0.n1:agents,agents,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5.b1.n0,phase,Phase 5 (Immunotherapy; cycles) [branch: Some cancer remained],Immunotherapy,cycles,,kn522:n5.b1.n0:agents,agents,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5.b1.n0,phase,Phase 5 (Immunotherapy; cycles) [branch: Some cancer remained],Immunotherapy,cycles,,kn522:n5.b1.n0:cycle_length,cycle_length,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5.b1.n0,phase,Phase 5 (Immunotherapy; cycles) [branch: Some cancer remained],Immunotherapy,cycles,,kn522:n5.b1.n0:n_cycles,n_cycles,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5.b1.n1,phase,Phase 6 (Radiation; weekdays) [branch: Some cancer remained],Radiation,weekdays,optional; concurrent,kn522:n5.b1.n1:agents,agents,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5.b1.n2,phase,Phase 7 (Chemotherapy; cycles) [branch: Some cancer remained],Chemotherapy,cycles,optional; concurrent,kn522:n5.b1.n2:agents,agents,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5.b1.n2,phase,Phase 7 (Chemotherapy; cycles) [branch: Some cancer remained],Chemotherapy,cycles,optional; concurrent,kn522:n5.b1.n2:cycle_length,cycle_length,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5.b1.n2,phase,Phase 7 (Chemotherapy; cycles) [branch: Some cancer remained],Chemotherapy,cycles,optional; concurrent,kn522:n5.b1.n2:n_cycles,n_cycles,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,n5.b1.n2,phase,Phase 7 (Chemotherapy; cycles) [branch: Some cancer remained],Chemotherapy,cycles,optional; concurrent,kn522:n5.b1.n2:visit_days,visit_days,Y,,,,,,,,
9,1,kn522,"KEYNOTE-522: chemo + pembrolizumab, surgery, pembrolizumab (+ capecitabine per CREATE-X if cancer remains)",KEYNOTE-522 and CREATE-X trials,breast,Triple-negative,pathway,pathway,Sequence of steps,,,,kn522:pathway:sequence,sequence,N,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,n0,procedure,Procedure (Surgery),Surgery,,,apt:n0:procedure_identity,procedure_identity,N,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,n1,interval,Interval: Healing after surgery,,,,apt:n1:interval_duration,interval_duration,Y,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,n2,phase,Phase 1 (Chemotherapy; Targeted therapy; cycles),Chemotherapy; Targeted therapy,cycles,,apt:n2:agents,agents,Y,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,n2,phase,Phase 1 (Chemotherapy; Targeted therapy; cycles),Chemotherapy; Targeted therapy,cycles,,apt:n2:cycle_length,cycle_length,Y,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,n2,phase,Phase 1 (Chemotherapy; Targeted therapy; cycles),Chemotherapy; Targeted therapy,cycles,,apt:n2:n_cycles,n_cycles,Y,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,n2,phase,Phase 1 (Chemotherapy; Targeted therapy; cycles),Chemotherapy; Targeted therapy,cycles,,apt:n2:visit_days,visit_days,Y,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,n3,phase,Phase 2 (Targeted therapy; cycles),Targeted therapy,cycles,,apt:n3:agents,agents,Y,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,n3,phase,Phase 2 (Targeted therapy; cycles),Targeted therapy,cycles,,apt:n3:cycle_length,cycle_length,Y,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,n3,phase,Phase 2 (Targeted therapy; cycles),Targeted therapy,cycles,,apt:n3:n_cycles,n_cycles,Y,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,n4,phase,Phase 3 (Radiation; weekdays),Radiation,weekdays,optional; concurrent,apt:n4:agents,agents,Y,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,n5,phase,Phase 4 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,optional; off by default; concurrent,apt:n5:agents,agents,Y,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,n5,phase,Phase 4 (Hormone (endocrine) therapy; daily),Hormone (endocrine) therapy,daily,optional; off by default; concurrent,apt:n5:duration,duration,Y,,,,,,,,
10,1,apt,"APT: surgery, weekly paclitaxel + trastuzumab, then trastuzumab",APT trial,breast,HER2-positive,pathway,pathway,Sequence of steps,,,,apt:pathway:sequence,sequence,N,,,,,,,,
